"year","month","day","hour","windspeed_10m","temperature","radiation_direct_horizontal","radiation_diffuse_horizontal","load_entsoe_power_statistics","load_entsoe_transparency","solar_generation_actual","wind_onshore_generation_actual"
2016,1,1,14,1.5,0.607,9.59691871322,40.8299812868,7373,6604,45,60
2016,1,1,15,1.66,-0.713,0.16103853658,1.28766146342,7955,6903,15,52
2016,1,1,16,1.64,-0.992,0,0,8250,7382,7,46
2016,1,1,17,1.61,-1.152,0,0,8208,7438,7,44
2016,1,1,18,1.67,-1.372,0,0,7849,7163,0,58
2016,1,1,19,1.69,-1.703,0,0,7454,6831,0,110
2016,1,1,20,1.7,-2.033,0,0,7081,6460,0,103
2016,1,1,21,1.68,-2.259,0,0,7161,6552,0,50
2016,1,1,22,1.65,-2.412,0,0,6738,6214,0,20
2016,1,1,23,1.52,-2.448,0,0,6414,5975,0,14
2016,1,2,0,1.45,-2.603,0,0,6135,5680,0,29
2016,1,2,1,1.69,-2.863,0,0,5998,5531,0,50
2016,1,2,2,1.9,-3.114,0,0,5938,5379,0,101
2016,1,2,3,2.12,-3.354,0,0,6080,5462,0,148
2016,1,2,4,2.27,-3.516,0,0,6523,5784,0,159
2016,1,2,5,2.42,-3.584,0,0,6874,6091,0,146
2016,1,2,6,2.57,-3.628,0.0132494782624,0.391450521738,7540,6714,8,159
2016,1,2,7,2.92,-3.233,3.029128265,32.578171735,8087,7182,14,207
2016,1,2,8,3.34,-2.194,14.8559871307,88.8381128693,8336,7545,36,292
2016,1,2,9,3.74,-1.189,28.0888311997,130.6641688,8572,7732,61,408
2016,1,2,10,4.02,-0.478,29.1204737925,148.324326207,8627,7870,79,448
2016,1,2,11,4.17,-0.109,24.04893621,145.67196379,8419,7691,87,532
2016,1,2,12,4.25,-0.155,12.8083532987,116.455446701,8487,7714,81,601
2016,1,2,13,4.22,-0.673,4.14084917668,68.1731508233,8378,7557,60,605
2016,1,2,14,4.21,-1.563,0.762782567283,22.4500174327,8500,7664,31,652
2016,1,2,15,4.2,-2.38,0.0130356917251,0.593964308275,8869,7862,12,647
2016,1,2,16,4.33,-2.766,0,0,8964,8056,7,667
2016,1,2,17,4.46,-3.088,0,0,8580,7902,7,741
2016,1,2,18,4.56,-3.415,0,0,8156,7470,0,726
2016,1,2,19,4.52,-3.741,0,0,7806,7224,0,812
2016,1,2,20,4.43,-4.067,0,0,7475,6854,0,819
2016,1,2,21,4.25,-4.307,0,0,7568,6972,0,869
2016,1,2,22,4.08,-4.529,0,0,7144,6636,0,884
2016,1,2,23,3.94,-4.746,0,0,6824,6317,0,839
2016,1,3,0,3.83,-4.933,0,0,6506,6021,0,788
2016,1,3,1,3.73,-5.128,0,0,6337,5842,0,680
2016,1,3,2,3.67,-5.295,0,0,6233,5675,0,679
2016,1,3,3,3.59,-5.467,0,0,6288,5680,0,615
2016,1,3,4,3.45,-5.651,0,0,6476,5822,0,467
2016,1,3,5,3.28,-5.813,0,0,6663,5946,0,488
2016,1,3,6,3.13,-6.002,0.00961991894727,0.367280081053,7297,6495,8,466
2016,1,3,7,3.2,-5.96,1.11024519667,24.2435548033,7705,6900,10,423
2016,1,3,8,3.34,-5.373,6.11891855902,74.027381441,8150,7266,26,362
2016,1,3,9,3.38,-4.652,14.4731175864,117.547282414,8548,7597,49,314
2016,1,3,10,3.33,-4.018,22.2070509213,143.137149079,8642,7771,65,249
2016,1,3,11,3.22,-3.547,22.8870783218,144.108121678,8369,7600,72,287
2016,1,3,12,3.07,-3.303,19.0696878505,125.292812149,8221,7440,65,282
2016,1,3,13,2.98,-3.363,12.0350822923,88.6566177077,8078,7296,45,310
2016,1,3,14,2.94,-3.943,3.26094640057,35.3906535994,8121,7313,24,312
2016,1,3,15,3.03,-5.093,0.0786345893898,1.22026541061,8683,7647,11,331
2016,1,3,16,3.31,-5.801,0,0,8861,7942,7,329
2016,1,3,17,3.53,-6.26,0,0,8838,8017,7,423
2016,1,3,18,3.7,-6.533,0,0,8484,7717,0,673
2016,1,3,19,3.82,-6.756,0,0,8125,7445,0,948
2016,1,3,20,3.86,-6.895,0,0,7850,7153,0,1200
2016,1,3,21,3.92,-6.927,0,0,7776,7188,0,1368
2016,1,3,22,4.16,-6.9,0,0,7438,6895,0,1418
2016,1,3,23,4.41,-6.868,0,0,6985,6540,0,1433
2016,1,4,0,4.67,-6.792,0,0,6757,6218,0,1513
2016,1,4,1,4.91,-6.68,0,0,6596,6056,0,1617
2016,1,4,2,5.08,-6.519,0,0,6460,5890,0,1706
2016,1,4,3,5.06,-6.412,0,0,6726,6003,0,1785
2016,1,4,4,4.99,-6.34,0,0,7522,6562,0,1842
2016,1,4,5,5.07,-6.352,0,0,8319,7154,0,1760
2016,1,4,6,5.01,-6.466,0.00294890105918,0.227851098941,9275,8129,8,1733
2016,1,4,7,5.03,-6.382,0.33139647431,16.4489035257,9823,8684,10,1609
2016,1,4,8,5.01,-5.79,1.4305071811,49.8473928189,10112,9037,24,1497
2016,1,4,9,4.84,-5.083,2.9600936744,81.0058063256,10237,9175,42,1525
2016,1,4,10,4.53,-4.384,4.2071012687,100.406898731,10293,9280,55,1429
2016,1,4,11,4.25,-3.797,4.43337215389,102.574527846,10154,9226,61,1333
2016,1,4,12,3.93,-3.332,3.58504058958,87.6919594104,10030,9100,54,1246
2016,1,4,13,3.5,-3.086,2.1548394293,59.5468605707,9948,8999,37,1107
2016,1,4,14,2.99,-3.267,0.757349705649,24.6551502944,9983,8952,21,960
2016,1,4,15,2.72,-3.958,0.0185276298681,0.817272370132,10533,9227,11,790
2016,1,4,16,2.66,-4.322,0,0,10685,9609,7,554
2016,1,4,17,2.65,-4.447,0,0,10326,9428,7,386
2016,1,4,18,2.62,-4.486,0,0,9674,8881,0,293
2016,1,4,19,2.54,-4.462,0,0,9024,8337,0,257
2016,1,4,20,2.51,-4.44,0,0,8534,7801,0,235
2016,1,4,21,2.42,-4.416,0,0,8446,7775,0,217
2016,1,4,22,2.34,-4.4,0,0,7965,7366,0,223
2016,1,4,23,2.34,-4.341,0,0,7670,7107,0,210
2016,1,5,0,2.28,-4.305,0,0,7372,6785,0,179
2016,1,5,1,2.25,-4.351,0,0,7223,6638,0,160
2016,1,5,2,2.24,-4.388,0,0,7112,6465,0,169
2016,1,5,3,2.19,-4.424,0,0,7371,6608,0,158
2016,1,5,4,2.08,-4.441,0,0,8054,7050,0,165
2016,1,5,5,2.06,-4.471,0,0,8898,7656,0,180
2016,1,5,6,2.12,-4.469,0.0382114274279,0.648188572572,9621,8506,8,206
2016,1,5,7,2.14,-3.797,6.81931794038,37.9014820596,9950,8869,11,178
2016,1,5,8,2.13,-1.888,35.5986955996,93.2232044004,10121,9087,27,191
2016,1,5,9,2.15,-0.608,73.5898244689,127.436375531,10196,9136,46,206
2016,1,5,10,2.2,0.463,90.6361176592,145.599982341,10218,9206,61,269
2016,1,5,11,2.19,1.044,67.2334023418,151.118197658,9994,9106,66,215
2016,1,5,12,2.05,0.94,31.5491707838,130.296829216,9877,8950,58,146
2016,1,5,13,1.83,0.214,9.36816621307,80.7255337869,9684,8807,41,93
2016,1,5,14,1.76,-0.905,2.77622899704,32.926771003,9780,8778,23,67
2016,1,5,15,1.79,-1.953,0.157736753207,1.58806324679,10359,9088,11,57
2016,1,5,16,1.84,-2.416,0,0,10609,9517,7,66
2016,1,5,17,1.93,-2.605,0,0,10385,9424,7,86
2016,1,5,18,1.98,-2.754,0,0,9715,8924,0,118
2016,1,5,19,1.97,-2.941,0,0,9090,8342,0,114
2016,1,5,20,1.99,-3.154,0,0,8468,7802,0,115
2016,1,5,21,2.04,-3.389,0,0,8410,7730,0,119
2016,1,5,22,2.09,-3.644,0,0,7944,7310,0,113
2016,1,5,23,2.09,-3.923,0,0,7586,6993,0,88
2016,1,6,0,2.06,-4.154,0,0,7299,6679,0,69
2016,1,6,1,2.08,-4.32,0,0,7102,6497,0,64
2016,1,6,2,2.04,-4.447,0,0,6959,6294,0,58
2016,1,6,3,2.03,-4.468,0,0,6985,6253,0,58
2016,1,6,4,2.04,-4.388,0,0,7109,6397,0,60
2016,1,6,5,2.08,-4.256,0,0,7339,6445,0,40
2016,1,6,6,2.11,-4.034,0.0182305875518,0.541369412448,7900,6966,8,38
2016,1,6,7,2.13,-3.498,1.68087753415,27.4581224659,8360,7350,12,32
2016,1,6,8,2.04,-2.209,11.3221911107,83.5024088893,8770,7773,30,14
2016,1,6,9,1.88,-0.839,37.2266077547,131.119592245,9094,8032,56,12
2016,1,6,10,1.75,0.454,88.1765327699,148.74516723,9104,8227,77,13
2016,1,6,11,1.71,1.205,104.27286324,144.86813676,8768,7998,87,10
2016,1,6,12,1.68,1.263,62.7919592516,133.683940748,8536,7769,81,6
2016,1,6,13,1.6,0.754,23.7576198253,95.7998801747,8345,7568,59,9
2016,1,6,14,1.57,-0.58,4.90754549377,39.0230545062,8410,7524,30,10
2016,1,6,15,1.6,-1.901,0.0822534678782,1.34754653212,9093,7901,12,7
2016,1,6,16,1.45,-2.377,0,0,9396,8416,7,16
2016,1,6,17,1.35,-2.728,0,0,9327,8487,7,32
2016,1,6,18,1.52,-3.073,0,0,8972,8181,0,32
2016,1,6,19,1.86,-3.335,0,0,8535,7809,0,50
2016,1,6,20,2.13,-3.542,0,0,8126,7379,0,62
2016,1,6,21,2.4,-3.652,0,0,8114,7421,0,84
2016,1,6,22,2.55,-3.816,0,0,7586,6981,0,111
2016,1,6,23,2.69,-3.921,0,0,7330,6699,0,144
2016,1,7,0,2.78,-3.978,0,0,7144,6502,0,148
2016,1,7,1,2.78,-4.126,0,0,6936,6302,0,150
2016,1,7,2,2.85,-4.178,0,0,6807,6118,0,156
2016,1,7,3,2.91,-4.192,0,0,7108,6244,0,157
2016,1,7,4,2.94,-4.143,0,0,8096,6912,0,220
2016,1,7,5,2.93,-4.119,0,0,9258,7964,0,284
2016,1,7,6,2.9,-4.175,0.072345568823,0.880054431177,9996,8882,8,297
2016,1,7,7,2.87,-3.335,10.1018016634,39.9418983366,10316,9200,12,296
2016,1,7,8,2.97,-1.228,52.44495299,89.96924701,10477,9378,32,307
2016,1,7,9,2.92,0.386,108.663125567,114.252174433,10387,9340,60,370
2016,1,7,10,2.86,1.618,145.660239303,122.644660697,10238,9272,84,379
2016,1,7,11,2.63,2.332,156.827507064,119.228192936,10031,9115,96,425
2016,1,7,12,2.33,2.442,120.519871793,112.495028207,9941,9003,89,408
2016,1,7,13,2,1.738,50.1260959327,94.3501040673,9866,8925,65,239
2016,1,7,14,1.96,-0.136,5.92639557948,39.9158044205,9955,8904,34,273
2016,1,7,15,2.24,-1.511,0.0235369833211,0.763363016679,10473,9230,13,256
2016,1,7,16,2.34,-1.695,0,0,10598,9536,7,276
2016,1,7,17,2.27,-1.673,0,0,10231,9374,7,193
2016,1,7,18,2.13,-1.625,0,0,9510,8763,0,104
2016,1,7,19,2.05,-1.535,0,0,8907,8207,0,70
2016,1,7,20,2.11,-1.586,0,0,8323,7670,0,55
2016,1,7,21,2.25,-1.707,0,0,8169,7526,0,72
2016,1,7,22,2.5,-1.696,0,0,7587,7061,0,79
2016,1,7,23,2.63,-1.676,0,0,7365,6825,0,104
2016,1,8,0,2.78,-1.691,0,0,7039,6534,0,76
2016,1,8,1,2.87,-1.692,0,0,6891,6312,0,71
2016,1,8,2,2.87,-1.696,0,0,6784,6162,0,105
2016,1,8,3,2.86,-1.662,0,0,7008,6259,0,153
2016,1,8,4,3,-1.712,0,0,7909,6869,0,164
2016,1,8,5,3.07,-1.599,0,0,9053,7834,0,339
2016,1,8,6,2.97,-1.51,0.111198307114,1.02800169289,9808,8678,8,408
2016,1,8,7,2.93,-0.574,14.5815667943,40.3161332057,10019,8975,15,282
2016,1,8,8,2.99,1.564,73.1124680014,81.8460319986,10130,9067,42,302
2016,1,8,9,3.29,3.197,142.545080754,97.1177192457,10287,9220,77,423
2016,1,8,10,3.5,4.105,200.37772114,95.7719788604,10088,9195,105,407
2016,1,8,11,3.55,4.647,208.524734461,92.8914655394,9715,8923,119,295
2016,1,8,12,3.06,4.691,164.330167111,90.3114328893,9561,8683,108,292
2016,1,8,13,2.29,3.811,86.5689836505,79.9540163495,9510,8622,76,268
2016,1,8,14,2.08,1.921,21.2336044061,43.6279955939,9562,8574,38,269
2016,1,8,15,2.26,0.173,0.234596747507,1.80680325249,10177,8916,14,255
2016,1,8,16,2.31,-0.439,0,0,10340,9282,7,222
2016,1,8,17,2.3,-0.687,0,0,9947,9120,7,219
2016,1,8,18,2.28,-0.555,0,0,9271,8550,0,172
2016,1,8,19,2.25,-0.389,0,0,8616,7963,0,205
2016,1,8,20,2.15,-0.285,0,0,7994,7357,0,267
2016,1,8,21,2.12,-0.332,0,0,7789,7238,0,409
2016,1,8,22,2.14,-0.53,0,0,7348,6781,0,430
2016,1,8,23,2.24,-0.717,0,0,7053,6498,0,483
2016,1,9,0,2.34,-0.78,0,0,6729,6189,0,542
2016,1,9,1,2.24,-0.813,0,0,6553,6044,0,532
2016,1,9,2,2.18,-0.899,0,0,6352,5838,0,485
2016,1,9,3,2.12,-1.027,0,0,6510,5862,0,401
2016,1,9,4,1.91,-0.993,0,0,6881,6127,0,272
2016,1,9,5,1.69,-0.89,0,0,7317,6436,0,222
2016,1,9,6,1.41,-0.783,0.0314521100653,0.830547889935,8062,7151,8,134
2016,1,9,7,1.26,-0.134,3.68043731177,37.1705626882,8501,7513,12,125
2016,1,9,8,1.25,1.122,19.8323007353,97.1371992647,8816,7830,30,139
2016,1,9,9,1.38,2.041,33.9238272109,137.831572789,8895,7964,56,90
2016,1,9,10,1.47,2.667,31.1464355233,153.914464477,8981,8084,80,98
2016,1,9,11,1.64,3.001,24.1365396666,149.485260333,8723,7948,92,76
2016,1,9,12,1.74,2.974,14.7468915626,123.432608437,8607,7904,86,74
2016,1,9,13,1.74,2.372,5.98058913822,78.5833108618,8606,7820,63,131
2016,1,9,14,1.69,1.287,1.20234360304,28.756156397,8762,7829,34,170
2016,1,9,15,1.67,0.497,0.0140597370459,0.758740262954,9137,8043,13,212
2016,1,9,16,1.82,0.511,0,0,9221,8301,7,185
2016,1,9,17,1.77,0.528,0,0,8858,8145,7,182
2016,1,9,18,1.69,0.465,0,0,8390,7661,0,153
2016,1,9,19,1.66,0.365,0,0,7862,7241,0,136
2016,1,9,20,1.68,0.352,0,0,7531,6919,0,127
2016,1,9,21,1.63,0.348,0,0,7493,6915,0,109
2016,1,9,22,1.51,0.34,0,0,6952,6490,0,91
2016,1,9,23,1.36,0.319,0,0,6635,6172,0,57
2016,1,10,0,1.34,0.289,0,0,6230,5782,0,54
2016,1,10,1,1.36,0.2,0,0,6127,5654,0,80
2016,1,10,2,1.34,0.064,0,0,6019,5489,0,45
2016,1,10,3,1.43,-0.162,0,0,6002,5452,0,18
2016,1,10,4,1.57,-0.464,0,0,6194,5588,0,29
2016,1,10,5,1.73,-0.827,0,0,6399,5684,0,38
2016,1,10,6,1.81,-1.212,0.0515204756051,0.957479524395,7020,6237,8,45
2016,1,10,7,2.03,-0.685,8.75514122045,41.8447587795,7497,6663,14,34
2016,1,10,8,1.96,1.15,52.6247867389,93.4764132611,7899,7087,37,38
2016,1,10,9,1.92,2.541,120.490842817,114.017157183,8190,7361,68,15
2016,1,10,10,1.9,3.731,159.084593446,121.936706554,8293,7577,89,10
2016,1,10,11,1.68,4.544,144.182049261,128.862850739,7994,7395,96,38
2016,1,10,12,1.28,4.858,95.5210480235,126.099551977,7798,7190,91,36
2016,1,10,13,1.38,3.987,33.2820518947,98.9554481053,7711,7069,77,32
2016,1,10,14,1.85,2.097,4.21803859689,38.5510614031,7795,7096,47,41
2016,1,10,15,2.08,0.739,0.0757161896368,1.54908381036,8324,7348,17,51
2016,1,10,16,2.05,0.372,0,0,8554,7661,7,51
2016,1,10,17,2.29,0.4,0,0,8454,7652,7,56
2016,1,10,18,2.36,0.297,0,0,8113,7380,0,136
2016,1,10,19,2.38,0.259,0,0,7688,7071,0,208
2016,1,10,20,2.53,0.101,0,0,7381,6786,0,247
2016,1,10,21,2.63,0.056,0,0,7425,6861,0,302
2016,1,10,22,2.57,0.001,0,0,6978,6524,0,303
2016,1,10,23,2.46,-0.053,0,0,6663,6169,0,275
2016,1,11,0,2.34,-0.061,0,0,6474,5937,0,205
2016,1,11,1,2.3,-0.08,0,0,6347,5840,0,119
2016,1,11,2,2.2,-0.08,0,0,6289,5701,0,79
2016,1,11,3,2.16,-0.223,0,0,6688,5907,0,62
2016,1,11,4,2.1,-0.238,0,0,7789,6661,0,57
2016,1,11,5,1.91,-0.015,0,0,9310,7918,0,103
2016,1,11,6,2.23,0.105,0.0431257484463,1.14447425155,10215,8999,8,134
2016,1,11,7,2.93,0.868,2.00437540708,33.7994245929,10424,9363,16,236
2016,1,11,8,3.61,2.074,5.19714769564,76.8348523044,10520,9417,40,272
2016,1,11,9,4.04,2.863,7.64391282091,107.311887179,10662,9533,68,377
2016,1,11,10,4.19,3.76,14.444191471,141.023608529,10711,9623,91,467
2016,1,11,11,4.26,4.534,16.0486686739,145.267931326,10574,9554,105,513
2016,1,11,12,4.02,4.719,8.49984497012,113.94835503,10572,9579,95,476
2016,1,11,13,3.75,4.219,1.90845656028,56.5563434397,10484,9488,68,404
2016,1,11,14,3.74,3.491,0.477465583045,20.981734417,10572,9522,38,290
2016,1,11,15,3.74,2.814,0.0240737572435,1.20412624276,10784,9639,15,625
2016,1,11,16,3.82,2.621,0,0,10868,9802,8,951
2016,1,11,17,4.02,2.362,0,0,10455,9531,7,653
2016,1,11,18,3.89,1.852,0,0,9752,8978,0,440
2016,1,11,19,3.88,1.286,0,0,9014,8368,0,341
2016,1,11,20,3.83,0.953,0,0,8329,7706,0,316
2016,1,11,21,3.72,0.675,0,0,8125,7490,0,367
2016,1,11,22,3.94,0.603,0,0,7576,7028,0,578
2016,1,11,23,4.3,0.651,0,0,7150,6680,0,660
2016,1,12,0,4.64,0.692,0,0,6920,6400,0,786
2016,1,12,1,4.72,0.593,0,0,6775,6252,0,1149
2016,1,12,2,4.6,0.418,0,0,6733,6162,0,1568
2016,1,12,3,4.43,0.164,0,0,7017,6308,0,1440
2016,1,12,4,4.41,-0.073,0,0,7935,6928,0,961
2016,1,12,5,4.42,-0.03,0,0,9480,8118,0,1285
2016,1,12,6,4.38,0.136,0.11196213624,1.58403786376,10241,9083,8,1051
2016,1,12,7,4.23,0.913,3.97427634908,38.3789236509,10441,9338,16,889
2016,1,12,8,4.38,2.102,14.7826890093,92.5165109907,10470,9403,45,681
2016,1,12,9,4.62,2.999,31.2216577451,135.394042255,10484,9446,83,701
2016,1,12,10,4.79,3.648,52.2166645835,160.126535417,10503,9456,110,894
2016,1,12,11,4.94,3.996,54.4645244554,160.494475545,10221,9290,131,921
2016,1,12,12,4.95,3.94,43.0913804541,141.338619546,10172,9249,123,978
2016,1,12,13,4.64,3.353,22.6301283351,101.764271665,10244,9238,93,1323
2016,1,12,14,4.21,2.028,4.64458366729,42.7536163327,10349,9286,52,1646
2016,1,12,15,4.15,0.715,0.0796533678098,1.82974663219,10758,9488,18,1607
2016,1,12,16,4.16,0.229,0,0,10848,9772,8,1418
2016,1,12,17,4.29,0.01,0,0,10469,9567,7,1395
2016,1,12,18,4.33,-0.201,0,0,9826,9055,0,1111
2016,1,12,19,4.32,-0.387,0,0,9236,8530,0,968
2016,1,12,20,4.24,-0.533,0,0,8578,7890,0,949
2016,1,12,21,4.04,-0.733,0,0,8324,7680,0,993
2016,1,12,22,4.01,-0.859,0,0,7808,7236,0,991
2016,1,12,23,4.09,-0.891,0,0,7426,6905,0,1096
2016,1,13,0,4.23,-0.89,0,0,7201,6657,0,1464
2016,1,13,1,4.57,-0.799,0,0,7067,6475,0,1298
2016,1,13,2,4.73,-0.903,0,0,7030,6373,0,1386
2016,1,13,3,4.84,-1.112,0,0,7328,6541,0,1539
2016,1,13,4,4.83,-1.391,0,0,8299,7210,0,1367
2016,1,13,5,4.73,-1.641,0,0,9695,8366,0,1418
2016,1,13,6,4.6,-1.925,0.19114614348,1.89475385652,10573,9388,8,1341
2016,1,13,7,4.72,-0.993,13.3364388457,47.4165611543,10666,9600,18,1165
2016,1,13,8,5.13,0.796,50.3987051524,100.220594848,10721,9607,52,1127
2016,1,13,9,5.7,1.862,70.3363586258,136.750041374,10764,9676,95,1418
2016,1,13,10,6.33,2.509,75.0865366022,158.199763398,10635,9629,126,1177
2016,1,13,11,6.89,2.789,54.7908434216,161.612856578,10490,9488,135,1170
2016,1,13,12,6.94,2.514,17.836850815,124.883549185,10505,9466,121,1494
2016,1,13,13,6.87,2.04,8.46867638969,84.3913236103,10502,9454,87,2103
2016,1,13,14,6.86,1.381,3.63022839817,40.8279716018,10520,9482,47,2178
2016,1,13,15,6.89,0.534,0.1088233192,2.1761766808,10862,9634,16,2139
2016,1,13,16,6.66,0.074,0,0,11096,9924,7,2149
2016,1,13,17,6.63,-0.23,0,0,10751,9783,7,2141
2016,1,13,18,6.58,-0.445,0,0,9988,9219,0,2102
2016,1,13,19,6.37,-0.687,0,0,9443,8701,0,1939
2016,1,13,20,6.06,-0.97,0,0,8858,8124,0,1925
2016,1,13,21,5.74,-1.265,0,0,8684,8010,0,1994
2016,1,13,22,5.29,-1.569,0,0,8120,7511,0,1721
2016,1,13,23,4.74,-1.906,0,0,7799,7224,0,1726
2016,1,14,0,4.09,-2.334,0,0,7482,6889,0,1410
2016,1,14,1,3.55,-2.867,0,0,7284,6685,0,1090
2016,1,14,2,3.22,-3.445,0,0,7282,6587,0,879
2016,1,14,3,3.06,-3.897,0,0,7565,6725,0,599
2016,1,14,4,2.89,-4.225,0,0,8521,7340,0,563
2016,1,14,5,2.75,-4.643,0,0,9807,8442,0,544
2016,1,14,6,2.64,-5.065,0.396865549748,2.13593445025,10577,9400,8,494
2016,1,14,7,2.46,-4.039,33.8501269648,41.5860730352,10639,9590,20,346
2016,1,14,8,2.55,-1.522,129.861730353,62.6897696474,10678,9581,59,236
2016,1,14,9,2.45,0.423,221.067060009,66.7297399912,10707,9578,109,137
2016,1,14,10,2.45,1.665,277.744700611,65.8442993886,10504,9490,150,79
2016,1,14,11,2.82,2.409,275.620981505,67.3821184947,10388,9334,168,137
2016,1,14,12,3.33,2.606,222.601383446,68.5049165541,10301,9252,154,290
2016,1,14,13,3.21,2.095,132.690130951,65.2469690493,10198,9165,114,500
2016,1,14,14,2.9,0.128,34.8935200197,45.1441799803,10283,9216,60,747
2016,1,14,15,3.18,-2.22,0.634214723456,3.21228527654,10805,9496,20,969
2016,1,14,16,3.43,-2.901,0,0,11133,9985,8,1185
2016,1,14,17,3.43,-3.168,0,0,10829,9877,7,1178
2016,1,14,18,3.29,-3.242,0,0,10084,9275,0,1165
2016,1,14,19,3.09,-3.132,0,0,9454,8722,0,1022
2016,1,14,20,2.97,-2.891,0,0,8855,8165,0,742
2016,1,14,21,2.97,-2.537,0,0,8734,7990,0,638
2016,1,14,22,2.81,-2.34,0,0,8200,7512,0,394
2016,1,14,23,2.71,-2.285,0,0,7801,7171,0,183
2016,1,15,0,2.84,-2.289,0,0,7555,6875,0,154
2016,1,15,1,3.05,-2.338,0,0,7336,6683,0,293
2016,1,15,2,3.09,-2.378,0,0,7305,6594,0,946
2016,1,15,3,3.13,-2.524,0,0,7633,6804,0,1140
2016,1,15,4,3.09,-2.739,0,0,8524,7402,0,1260
2016,1,15,5,3.03,-2.799,0,0,9863,8470,0,913
2016,1,15,6,2.94,-2.881,0.0534167918199,1.45028320818,10681,9426,8,458
2016,1,15,7,2.96,-2.273,3.27445266798,38.832947332,10839,9726,18,390
2016,1,15,8,3.13,-1.022,14.3549167214,94.9099832786,10880,9787,49,344
2016,1,15,9,3.76,-0.153,29.6336958462,138.198904154,10881,9804,94,282
2016,1,15,10,4.44,0.225,40.392598722,159.916701278,10665,9705,134,276
2016,1,15,11,4.89,0.477,54.6096666874,163.476933313,10441,9512,147,663
2016,1,15,12,5.23,0.542,67.0139814413,145.271018559,10281,9352,133,959
2016,1,15,13,4.9,0.146,37.48641117,108.36968883,10197,9231,99,1141
2016,1,15,14,4.24,-1.001,7.78434176764,49.8538582324,10269,9209,53,1522
2016,1,15,15,3.98,-2.399,0.15400875534,2.71859124466,10688,9395,18,1407
2016,1,15,16,4.16,-2.859,0,0,10926,9810,8,1284
2016,1,15,17,4.25,-3.103,0,0,10557,9670,7,1332
2016,1,15,18,4.34,-3.208,0,0,9822,9044,0,1331
2016,1,15,19,4.39,-3.24,0,0,9134,8440,0,1175
2016,1,15,20,4.31,-3.311,0,0,8519,7843,0,1026
2016,1,15,21,4.21,-3.451,0,0,8528,7776,0,1122
2016,1,15,22,4.02,-3.614,0,0,8109,7427,0,1245
2016,1,15,23,3.69,-3.785,0,0,7753,7107,0,1264
2016,1,16,0,3.48,-3.89,0,0,7419,6775,0,928
2016,1,16,1,3.38,-3.934,0,0,7239,6582,0,836
2016,1,16,2,3.35,-4.027,0,0,7107,6396,0,896
2016,1,16,3,3.29,-4.227,0,0,7104,6352,0,779
2016,1,16,4,3.35,-4.416,0,0,7412,6585,0,817
2016,1,16,5,3.41,-4.599,0,0,7883,6878,0,796
2016,1,16,6,3.45,-4.754,0.186010653252,2.35018934675,8653,7609,8,862
2016,1,16,7,3.64,-4.098,9.1868161817,48.0478838183,9102,8037,16,961
2016,1,16,8,4.11,-2.719,36.3127560669,103.915943933,9340,8366,43,1037
2016,1,16,9,4.62,-1.799,68.2912017326,140.667998267,9308,8354,79,953
2016,1,16,10,4.88,-1.483,80.1640902242,160.141809776,9319,8413,111,1098
2016,1,16,11,5.03,-1.459,66.2108490298,162.12155097,9054,8277,123,1272
2016,1,16,12,5.05,-1.612,48.4660398894,143.791060111,9110,8234,114,1488
2016,1,16,13,4.74,-1.955,28.4986931246,106.369806875,8956,8136,88,1516
2016,1,16,14,3.91,-2.759,7.46056503819,49.5666349618,9036,8114,50,1332
2016,1,16,15,3.39,-4.123,0.207423999147,3.13707600085,9418,8256,17,1161
2016,1,16,16,3.47,-4.703,0,0,9570,8611,8,1127
2016,1,16,17,3.39,-5.028,0,0,9206,8440,7,845
2016,1,16,18,3.33,-5.235,0,0,8770,8032,0,801
2016,1,16,19,3.25,-5.381,0,0,8350,7636,0,701
2016,1,16,20,3.07,-5.493,0,0,7959,7232,0,649
2016,1,16,21,2.89,-5.604,0,0,8031,7325,0,582
2016,1,16,22,2.78,-5.686,0,0,7554,6946,0,432
2016,1,16,23,2.67,-5.7,0,0,7273,6696,0,420
2016,1,17,0,2.63,-5.58,0,0,6961,6392,0,401
2016,1,17,1,2.56,-5.479,0,0,6817,6227,0,307
2016,1,17,2,2.54,-5.395,0,0,6633,6027,0,268
2016,1,17,3,2.58,-5.441,0,0,6582,5944,0,254
2016,1,17,4,2.66,-5.564,0,0,6790,6072,0,301
2016,1,17,5,2.73,-5.69,0,0,7051,6193,0,400
2016,1,17,6,2.96,-5.78,0.101150089586,2.18714991041,7606,6728,8,408
2016,1,17,7,3.13,-5.249,3.2269725431,40.5651274569,8027,7109,14,506
2016,1,17,8,3.6,-4.226,11.1050064403,93.2570935597,8449,7493,36,624
2016,1,17,9,4.24,-3.477,21.3084061954,135.319793805,8713,7735,65,696
2016,1,17,10,4.64,-3.052,33.0008936951,161.856406305,8727,7893,88,890
2016,1,17,11,4.86,-2.869,37.9538294664,165.050670534,8410,7668,96,1216
2016,1,17,12,4.9,-2.919,33.8069267479,146.576773252,8436,7618,83,1592
2016,1,17,13,4.71,-3.26,20.441707644,106.998492356,8218,7432,61,1659
2016,1,17,14,4.02,-4.07,5.62063655635,49.5637634437,8246,7397,36,1587
2016,1,17,15,3.52,-5.416,0.128502439911,2.92099756009,8803,7678,15,1564
2016,1,17,16,3.76,-6.158,0,0,9114,8140,7,1656
